StockCode,segment_name,revenue,units,orders,customers,revenue_share,unit_share
90010B,At-Risk / Churned,26.849999999999998,3,2,2,0.07894736842105264,0.07894736842105263
90010B,Growing Repeat,35.8,4,3,3,0.10526315789473686,0.10526315789473684
90010B,High-Value Loyal,205.84999999999997,23,7,6,0.605263157894737,0.6052631578947368
90010B,Low-Value / One-Time,71.6,8,2,2,0.21052631578947373,0.21052631578947367
90010E,At-Risk / Churned,17.9,2,1,1,0.09398792333945917,0.09090909090909091
90010E,Growing Repeat,116.35,13,5,4,0.6109215017064846,0.5909090909090909
90010E,High-Value Loyal,47.25,6,4,3,0.2480966132843266,0.2727272727272727
90010E,Low-Value / One-Time,8.95,1,1,1,0.046993961669729585,0.045454545454545456
90011A,Low-Value / One-Time,2.95,1,1,1,1.0,1.0
90011B,At-Risk / Churned,2.95,1,1,1,0.5,0.5
90011B,Growing Repeat,2.95,1,1,1,0.5,0.5
90011C,High-Value Loyal,17.700000000000003,6,1,1,1.0,1.0
90011E,High-Value Loyal,2.95,1,1,1,1.0,1.0
90012B,At-Risk / Churned,9.95,1,1,1,1.0,1.0
90013A,Growing Repeat,30.0,8,2,2,0.32,0.32
90013A,High-Value Loyal,63.75,17,5,4,0.68,0.68
90013B,Growing Repeat,75.0,20,5,5,1.0,1.0
90013C,Growing Repeat,30.0,8,2,2,0.3333333333333333,0.3333333333333333
90013C,High-Value Loyal,60.0,16,4,4,0.6666666666666666,0.6666666666666666
90013D,Growing Repeat,33.75,9,3,3,0.2647058823529412,0.2647058823529412
90013D,High-Value Loyal,93.75,25,5,4,0.7352941176470589,0.7352941176470589
90014A,Growing Repeat,139.29999999999998,14,9,8,0.7,0.7
90014A,High-Value Loyal,9.95,1,1,1,0.049999999999999996,0.05
90014A,Low-Value / One-Time,49.75,5,2,2,0.25,0.25
90014B,Growing Repeat,89.55,9,6,6,0.9,0.9
90014B,High-Value Loyal,9.95,1,1,1,0.09999999999999999,0.1
90014C,Growing Repeat,169.14999999999998,17,9,9,0.8947368421052632,0.8947368421052632
90014C,High-Value Loyal,19.9,2,2,2,0.10526315789473685,0.10526315789473684
90016A,Growing Repeat,25.5,3,2,2,0.375,0.375
90016A,High-Value Loyal,34.0,4,2,2,0.5,0.5
90016A,Low-Value / One-Time,8.5,1,1,1,0.125,0.125
90016B,At-Risk / Churned,8.5,1,1,1,0.07692307692307693,0.07692307692307693
90016B,Growing Repeat,93.5,11,7,6,0.8461538461538461,0.8461538461538461
90016B,Low-Value / One-Time,8.5,1,1,1,0.07692307692307693,0.07692307692307693
90016C,Growing Repeat,42.5,5,3,3,0.8333333333333334,0.8333333333333334
90016C,Low-Value / One-Time,8.5,1,1,1,0.16666666666666666,0.16666666666666666
90018A,Growing Repeat,38.25,9,4,4,0.5,0.5
90018A,High-Value Loyal,21.25,5,2,2,0.2777777777777778,0.2777777777777778
90018A,Low-Value / One-Time,17.0,4,1,1,0.2222222222222222,0.2222222222222222
90018B,Growing Repeat,29.75,7,4,4,0.875,0.875
90018B,Low-Value / One-Time,4.25,1,1,1,0.125,0.125
90018C,Growing Repeat,29.75,7,3,3,0.875,0.875
90018C,Low-Value / One-Time,4.25,1,1,1,0.125,0.125
90019A,Growing Repeat,34.65,7,4,4,0.5,0.5
90019A,High-Value Loyal,29.700000000000003,6,3,3,0.4285714285714286,0.42857142857142855
90019A,Low-Value / One-Time,4.95,1,1,1,0.07142857142857144,0.07142857142857142
90019B,Growing Repeat,39.6,8,4,4,0.8888888888888888,0.8888888888888888
90019B,High-Value Loyal,4.95,1,1,1,0.1111111111111111,0.1111111111111111
90019C,At-Risk / Churned,4.95,1,1,1,0.16666666666666666,0.16666666666666666
90019C,Growing Repeat,14.850000000000001,3,1,1,0.5,0.5
90019C,High-Value Loyal,9.9,2,2,2,0.3333333333333333,0.3333333333333333
90020,High-Value Loyal,51.0,4,2,2,1.0,1.0
90021,Growing Repeat,47.8,4,3,3,1.0,1.0
90023,Growing Repeat,8.5,2,2,2,0.15384615384615385,0.15384615384615385
90023,High-Value Loyal,34.0,8,4,3,0.6153846153846154,0.6153846153846154
90023,Low-Value / One-Time,12.75,3,1,1,0.23076923076923078,0.23076923076923078
90024A,Growing Repeat,34.0,4,3,3,0.8,0.8
90024A,High-Value Loyal,8.5,1,1,1,0.2,0.2
90024B,Growing Repeat,25.5,3,2,2,0.5,0.5
90024B,High-Value Loyal,25.5,3,2,2,0.5,0.5
90024C,At-Risk / Churned,8.5,1,1,1,0.25,0.25
90024C,Growing Repeat,8.5,1,1,1,0.25,0.25
90024C,High-Value Loyal,8.5,1,1,1,0.25,0.25
90024C,Low-Value / One-Time,8.5,1,1,1,0.25,0.25
90024D,Growing Repeat,59.5,7,6,6,0.5833333333333334,0.5833333333333334
90024D,High-Value Loyal,34.0,4,3,3,0.3333333333333333,0.3333333333333333
90024D,Low-Value / One-Time,8.5,1,1,1,0.08333333333333333,0.08333333333333333
90024E,Growing Repeat,76.5,9,4,4,0.75,0.75
90024E,High-Value Loyal,8.5,1,1,1,0.08333333333333333,0.08333333333333333
90024E,Low-Value / One-Time,17.0,2,2,2,0.16666666666666666,0.16666666666666666
90024F,High-Value Loyal,8.5,1,1,1,1.0,1.0
90025B,High-Value Loyal,3.75,1,1,1,1.0,1.0
90025C,Growing Repeat,3.75,1,1,1,0.5,0.5
90025C,Low-Value / One-Time,3.75,1,1,1,0.5,0.5
90025D,Growing Repeat,3.75,1,1,1,0.5,0.5
90025D,Low-Value / One-Time,3.75,1,1,1,0.5,0.5
90025E,High-Value Loyal,7.5,2,2,2,0.6666666666666666,0.6666666666666666
90025E,Low-Value / One-Time,3.75,1,1,1,0.3333333333333333,0.3333333333333333
90025F,High-Value Loyal,3.75,1,1,1,1.0,1.0
90026A,Growing Repeat,25.5,3,3,3,0.5,0.5
90026A,High-Value Loyal,25.5,3,2,2,0.5,0.5
90026B,Growing Repeat,34.0,4,3,2,0.8,0.8
90026B,High-Value Loyal,8.5,1,1,1,0.2,0.2
90026C,Growing Repeat,34.0,4,3,3,1.0,1.0
90026D,Growing Repeat,51.0,6,4,4,0.8571428571428571,0.8571428571428571
90026D,High-Value Loyal,8.5,1,1,1,0.14285714285714285,0.14285714285714285
90027A,Growing Repeat,2.95,1,1,1,0.5,0.5
90027A,High-Value Loyal,2.95,1,1,1,0.5,0.5
90027B,Growing Repeat,5.9,2,1,1,0.28571428571428575,0.2857142857142857
90027B,High-Value Loyal,14.75,5,3,2,0.7142857142857143,0.7142857142857143
90027C,Growing Repeat,5.9,2,1,1,0.5,0.5
90027C,High-Value Loyal,5.9,2,1,1,0.5,0.5
90027D,Growing Repeat,8.850000000000001,3,2,2,0.37500000000000006,0.375
90027D,High-Value Loyal,14.75,5,3,3,0.625,0.625
90028,Growing Repeat,42.5,5,2,2,0.625,0.625
90028,High-Value Loyal,8.5,1,1,1,0.125,0.125
90028,Low-Value / One-Time,17.0,2,1,1,0.25,0.25
90029,Growing Repeat,93.5,11,6,6,0.6111111111111112,0.6111111111111112
90029,High-Value Loyal,59.5,7,2,2,0.3888888888888889,0.3888888888888889
90030A,Growing Repeat,29.75,5,1,1,1.0,1.0
90030B,At-Risk / Churned,5.95,1,1,1,0.09999999999999999,0.1
90030B,Growing Repeat,53.550000000000004,9,3,3,0.8999999999999999,0.9
90030C,Growing Repeat,41.65,7,2,2,1.0,1.0
90032,At-Risk / Churned,6.25,1,1,1,0.038461538461538464,0.038461538461538464
90032,Growing Repeat,100.0,16,9,6,0.6153846153846154,0.6153846153846154
90032,High-Value Loyal,56.25,9,5,3,0.34615384615384615,0.34615384615384615
90033,Low-Value / One-Time,7.6499999999999995,3,1,1,1.0,1.0
90034,Growing Repeat,19.9,2,2,2,1.0,1.0
90035A,Growing Repeat,32.25,3,2,2,0.23076923076923078,0.23076923076923078
90035A,High-Value Loyal,86.0,8,3,2,0.6153846153846154,0.6153846153846154
90035A,Low-Value / One-Time,21.5,2,2,2,0.15384615384615385,0.15384615384615385
90035B,Growing Repeat,21.5,2,2,2,0.0564467431541915,0.046511627906976744
90035B,High-Value Loyal,359.39,41,2,2,0.9435532568458085,0.9534883720930233
90035C,Growing Repeat,21.5,2,2,2,0.07692307692307693,0.07692307692307693
90035C,High-Value Loyal,258.0,24,2,2,0.9230769230769231,0.9230769230769231
90036A,At-Risk / Churned,23.85,3,1,1,0.19999999999999998,0.2
90036A,Growing Repeat,31.8,4,2,2,0.26666666666666666,0.26666666666666666
90036A,High-Value Loyal,47.7,6,5,4,0.39999999999999997,0.4
90036A,Low-Value / One-Time,15.9,2,2,2,0.13333333333333333,0.13333333333333333
90036B,Growing Repeat,55.650000000000006,7,2,2,0.5384615384615384,0.5384615384615384
90036B,High-Value Loyal,23.85,3,3,3,0.23076923076923075,0.23076923076923078
90036B,Low-Value / One-Time,23.85,3,2,2,0.23076923076923075,0.23076923076923078
90036C,At-Risk / Churned,31.8,4,2,2,0.25,0.25
90036C,Growing Repeat,39.75,5,2,2,0.3125,0.3125
90036C,High-Value Loyal,55.650000000000006,7,2,2,0.43750000000000006,0.4375
90036D,Growing Repeat,55.650000000000006,7,2,2,0.2916666666666667,0.2916666666666667
90036D,High-Value Loyal,111.30000000000001,14,5,5,0.5833333333333334,0.5833333333333334
90036D,Low-Value / One-Time,23.85,3,2,2,0.125,0.125
90036E,Growing Repeat,47.7,6,3,3,0.5454545454545454,0.5454545454545454
90036E,High-Value Loyal,39.75,5,3,3,0.45454545454545453,0.45454545454545453
90036F,Growing Repeat,47.7,6,1,1,0.6666666666666666,0.6666666666666666
90036F,High-Value Loyal,23.85,3,2,2,0.3333333333333333,0.3333333333333333
90037A,At-Risk / Churned,5.1,2,1,1,0.1111111111111111,0.1111111111111111
90037A,Growing Repeat,30.599999999999998,12,2,2,0.6666666666666666,0.6666666666666666
90037A,Low-Value / One-Time,10.2,4,1,1,0.2222222222222222,0.2222222222222222
90037B,Growing Repeat,15.299999999999999,6,1,1,0.35294117647058826,0.35294117647058826
90037B,High-Value Loyal,17.849999999999998,7,2,2,0.4117647058823529,0.4117647058823529
90037B,Low-Value / One-Time,10.2,4,1,1,0.23529411764705885,0.23529411764705882
90037C,Growing Repeat,15.299999999999999,6,1,1,0.33333333333333337,0.3333333333333333
90037C,High-Value Loyal,20.4,8,2,2,0.4444444444444445,0.4444444444444444
90037C,Low-Value / One-Time,10.2,4,1,1,0.22222222222222224,0.2222222222222222
90037D,Growing Repeat,15.299999999999999,6,1,1,1.0,1.0
90038A,Growing Repeat,33.75,9,2,2,0.75,0.75
90038A,High-Value Loyal,11.25,3,1,1,0.25,0.25
90038B,Growing Repeat,15.0,4,1,1,1.0,1.0
90038C,Growing Repeat,15.0,4,1,1,0.5714285714285714,0.5714285714285714
90038C,High-Value Loyal,11.25,3,1,1,0.42857142857142855,0.42857142857142855
90039A,Growing Repeat,3.75,1,1,1,1.0,1.0
90039B,Growing Repeat,3.75,1,1,1,0.14285714285714285,0.14285714285714285
90039B,High-Value Loyal,22.5,6,1,1,0.8571428571428571,0.8571428571428571
90039C,At-Risk / Churned,3.75,1,1,1,0.07692307692307693,0.07692307692307693
90039C,Growing Repeat,45.0,12,1,1,0.9230769230769231,0.9230769230769231
90039D,Growing Repeat,3.75,1,1,1,0.125,0.125
90039D,High-Value Loyal,26.25,7,2,2,0.875,0.875
90040A,Growing Repeat,21.0,6,3,3,0.35294117647058826,0.35294117647058826
90040A,High-Value Loyal,28.0,8,4,4,0.47058823529411764,0.47058823529411764
90040A,Low-Value / One-Time,10.5,3,1,1,0.17647058823529413,0.17647058823529413
90040B,At-Risk / Churned,24.5,7,2,2,0.16666666666666666,0.16666666666666666
90040B,Growing Repeat,63.0,18,7,7,0.42857142857142855,0.42857142857142855
90040B,High-Value Loyal,49.0,14,5,5,0.3333333333333333,0.3333333333333333
90040B,Low-Value / One-Time,10.5,3,1,1,0.07142857142857142,0.07142857142857142
90040C,Growing Repeat,45.5,13,4,4,0.5909090909090909,0.5909090909090909
90040C,High-Value Loyal,10.5,3,1,1,0.13636363636363635,0.13636363636363635
90040C,Low-Value / One-Time,21.0,6,2,2,0.2727272727272727,0.2727272727272727
90040D,Growing Repeat,45.5,13,5,5,0.5,0.5
90040D,High-Value Loyal,45.5,13,5,4,0.5,0.5
90041,Low-Value / One-Time,3.5,1,1,1,1.0,1.0
90042A,At-Risk / Churned,2.55,1,1,1,0.041666666666666664,0.041666666666666664
90042A,Growing Repeat,28.049999999999997,11,2,2,0.4583333333333333,0.4583333333333333
90042A,High-Value Loyal,30.599999999999998,12,2,2,0.5,0.5
90042B,At-Risk / Churned,5.1,2,1,1,0.13333333333333333,0.13333333333333333
90042B,Growing Repeat,5.1,2,1,1,0.13333333333333333,0.13333333333333333
90042B,High-Value Loyal,28.049999999999997,11,3,2,0.7333333333333333,0.7333333333333333
90042C,Growing Repeat,40.8,16,4,4,0.45714285714285713,0.45714285714285713
90042C,High-Value Loyal,38.25,15,3,3,0.42857142857142855,0.42857142857142855
90042C,Low-Value / One-Time,10.2,4,1,1,0.11428571428571428,0.11428571428571428
90043,High-Value Loyal,29.700000000000003,6,4,3,1.0,1.0
90046,At-Risk / Churned,29.700000000000003,6,3,2,0.6,0.6
90046,Growing Repeat,4.95,1,1,1,0.09999999999999999,0.1
90046,High-Value Loyal,9.9,2,1,1,0.19999999999999998,0.2
90046,Low-Value / One-Time,4.95,1,1,1,0.09999999999999999,0.1
90048,At-Risk / Churned,99.0,20,2,1,0.7692307692307693,0.7692307692307693
90048,Growing Repeat,9.9,2,1,1,0.07692307692307693,0.07692307692307693
90048,High-Value Loyal,19.8,4,2,1,0.15384615384615385,0.15384615384615385
90049,At-Risk / Churned,69.3,14,2,1,1.0,1.0
90051,Low-Value / One-Time,6.95,1,1,1,1.0,1.0
90052,Growing Repeat,20.85,3,1,1,1.0,1.0
90054,Growing Repeat,2.55,1,1,1,1.0,1.0
90056,Growing Repeat,64.5,6,1,1,1.0,1.0
90057,Growing Repeat,192.72,72,3,3,0.14280633113996088,0.09090909090909091
90057,High-Value Loyal,1045.44,672,7,6,0.7746754401565001,0.8484848484848485
90057,Low-Value / One-Time,111.36,48,2,2,0.08251822870353903,0.06060606060606061
90058A,Growing Repeat,41.04,108,3,2,0.4285714285714286,0.42857142857142855
90058A,High-Value Loyal,54.72,144,3,3,0.5714285714285715,0.5714285714285714
90058B,Growing Repeat,82.46,217,6,6,0.26236080178173715,0.4297029702970297
90058B,High-Value Loyal,204.48000000000002,216,5,5,0.6505886096086542,0.4277227722772277
90058B,Low-Value / One-Time,27.36,72,2,2,0.08705058860960865,0.14257425742574256
90059A,Growing Repeat,9.899999999999999,6,1,1,0.5,0.5
90059A,High-Value Loyal,9.899999999999999,6,1,1,0.5,0.5
90059B,Growing Repeat,3.3,2,1,1,0.25,0.25
90059B,High-Value Loyal,9.899999999999999,6,1,1,0.7499999999999999,0.75
90059C,Growing Repeat,8.25,5,3,2,0.29411764705882354,0.29411764705882354
90059C,High-Value Loyal,19.799999999999997,12,2,2,0.7058823529411764,0.7058823529411765
90059D,Growing Repeat,3.3,2,1,1,0.09999999999999999,0.1
90059D,High-Value Loyal,19.799999999999997,12,2,2,0.5999999999999999,0.6
90059D,Low-Value / One-Time,9.899999999999999,6,1,1,0.29999999999999993,0.3
90059E,Growing Repeat,13.2,8,4,2,0.5714285714285714,0.5714285714285714
90059E,High-Value Loyal,9.899999999999999,6,1,1,0.42857142857142855,0.42857142857142855
90059F,High-Value Loyal,19.799999999999997,12,2,2,1.0,1.0
90060B,Growing Repeat,23.8,4,2,2,0.6666666666666666,0.6666666666666666
90060B,High-Value Loyal,11.9,2,1,1,0.3333333333333333,0.3333333333333333
90060C,Growing Repeat,5.95,1,1,1,0.14285714285714285,0.14285714285714285
90060C,High-Value Loyal,35.7,6,2,2,0.8571428571428571,0.8571428571428571
90060D,Growing Repeat,5.95,1,1,1,0.11111111111111112,0.1111111111111111
90060D,High-Value Loyal,29.75,5,1,1,0.5555555555555556,0.5555555555555556
90060D,Low-Value / One-Time,17.85,3,3,2,0.33333333333333337,0.3333333333333333
90060F,At-Risk / Churned,11.9,2,1,1,0.11111111111111112,0.1111111111111111
90060F,Growing Repeat,11.9,2,1,1,0.11111111111111112,0.1111111111111111
90060F,High-Value Loyal,65.45,11,3,3,0.6111111111111112,0.6111111111111112
90060F,Low-Value / One-Time,17.85,3,2,2,0.16666666666666669,0.16666666666666666
90062,At-Risk / Churned,38.25,3,1,1,0.03184845961698585,0.031578947368421054
90062,Bulk / Wholesale,25.5,2,1,1,0.021232306411323898,0.021052631578947368
90062,Growing Repeat,841.5,66,19,17,0.7006661115736886,0.6947368421052632
90062,High-Value Loyal,244.75,20,9,7,0.20378850957535388,0.21052631578947367
90062,Low-Value / One-Time,51.0,4,3,3,0.042464612822647796,0.042105263157894736
90063A,Growing Repeat,42.5,5,2,2,0.7142857142857143,0.7142857142857143
90063A,High-Value Loyal,17.0,2,1,1,0.2857142857142857,0.2857142857142857
90063B,Growing Repeat,59.5,7,4,4,1.0,1.0
90064A,Growing Repeat,15.0,4,1,1,1.0,1.0
90064B,Growing Repeat,22.5,6,3,3,1.0,1.0
90065A,Growing Repeat,74.25,11,4,4,1.0,1.0
90065B,Growing Repeat,27.0,4,2,2,0.4444444444444444,0.4444444444444444
90065B,High-Value Loyal,33.75,5,3,1,0.5555555555555556,0.5555555555555556
90066A,Growing Repeat,13.5,2,1,1,0.4,0.4
90066A,High-Value Loyal,20.25,3,1,1,0.6,0.6
90067A,Growing Repeat,23.6,8,3,3,0.5333333333333333,0.5333333333333333
90067A,High-Value Loyal,20.650000000000002,7,2,2,0.46666666666666673,0.4666666666666667
90067B,Growing Repeat,17.700000000000003,6,1,1,0.5,0.5
90067B,High-Value Loyal,17.700000000000003,6,1,1,0.5,0.5
90069,Growing Repeat,22.5,3,3,3,0.3333333333333333,0.3333333333333333
90069,High-Value Loyal,45.0,6,1,1,0.6666666666666666,0.6666666666666666
90070,Growing Repeat,107.10000000000001,18,3,2,0.6206896551724138,0.6206896551724138
90070,High-Value Loyal,65.45,11,5,4,0.3793103448275862,0.3793103448275862
90071,High-Value Loyal,1.25,1,1,1,1.0,1.0
90072,Growing Repeat,30.0,8,2,2,1.0,1.0
90073,Growing Repeat,39.6,8,2,2,0.8888888888888888,0.8888888888888888
90073,High-Value Loyal,4.95,1,1,1,0.1111111111111111,0.1111111111111111
90074,Growing Repeat,17.9,2,2,2,0.6666666666666666,0.6666666666666666
90074,High-Value Loyal,8.95,1,1,1,0.3333333333333333,0.3333333333333333
90075,Growing Repeat,8.95,1,1,1,0.25,0.25
90075,High-Value Loyal,26.849999999999998,3,2,2,0.75,0.75
90077,High-Value Loyal,2.55,1,1,1,1.0,1.0
90078,Growing Repeat,45.0,6,3,3,1.0,1.0
90079,Growing Repeat,14.850000000000001,3,1,1,0.6000000000000001,0.6
90079,High-Value Loyal,9.9,2,2,2,0.4,0.4
90081A,Growing Repeat,54.45,11,4,4,0.3142857142857143,0.3142857142857143
90081A,High-Value Loyal,113.85000000000001,23,11,6,0.6571428571428571,0.6571428571428571
90081A,Low-Value / One-Time,4.95,1,1,1,0.028571428571428574,0.02857142857142857
90081B,Growing Repeat,14.850000000000001,3,1,1,0.5,0.5
90081B,High-Value Loyal,14.850000000000001,3,1,1,0.5,0.5
90081C,Growing Repeat,49.5,10,3,3,0.625,0.625
90081C,High-Value Loyal,24.75,5,3,3,0.3125,0.3125
90081C,Low-Value / One-Time,4.95,1,1,1,0.0625,0.0625
90082A,Growing Repeat,31.749999999999996,5,3,3,0.1923076923076923,0.19230769230769232
90082A,High-Value Loyal,63.5,10,5,4,0.38461538461538464,0.38461538461538464
90082A,Low-Value / One-Time,69.85,11,3,3,0.4230769230769231,0.4230769230769231
90082B,At-Risk / Churned,6.35,1,1,1,0.024999999999999998,0.025
90082B,Growing Repeat,50.8,8,4,4,0.19999999999999998,0.2
90082B,High-Value Loyal,146.04999999999998,23,9,6,0.575,0.575
90082B,Low-Value / One-Time,50.8,8,2,2,0.19999999999999998,0.2
90082C,At-Risk / Churned,6.35,1,1,1,1.0,1.0
90082D,At-Risk / Churned,19.049999999999997,3,2,2,0.03614457831325301,0.03614457831325301
90082D,Growing Repeat,247.64999999999998,39,14,13,0.46987951807228917,0.46987951807228917
90082D,High-Value Loyal,190.49999999999997,30,13,8,0.3614457831325301,0.3614457831325301
90082D,Low-Value / One-Time,69.85,11,4,4,0.13253012048192772,0.13253012048192772
90083,Growing Repeat,11.05,13,3,3,0.52,0.52
90083,High-Value Loyal,10.2,12,1,1,0.48,0.48
90084,At-Risk / Churned,21.25,25,3,2,0.39682539682539686,0.3968253968253968
90084,Growing Repeat,4.25,5,2,2,0.07936507936507937,0.07936507936507936
90084,High-Value Loyal,19.549999999999997,23,2,2,0.36507936507936506,0.36507936507936506
90084,Low-Value / One-Time,8.5,10,1,1,0.15873015873015875,0.15873015873015872
90085,At-Risk / Churned,158.1,186,3,2,0.6813186813186813,0.6813186813186813
90085,Growing Repeat,41.65,49,8,7,0.1794871794871795,0.1794871794871795
90085,High-Value Loyal,32.3,38,4,3,0.1391941391941392,0.1391941391941392
90086,At-Risk / Churned,9.35,11,1,1,0.10476190476190476,0.10476190476190476
90086,Growing Repeat,20.4,24,2,2,0.22857142857142856,0.22857142857142856
90086,High-Value Loyal,11.899999999999999,14,3,2,0.1333333333333333,0.13333333333333333
90086,Low-Value / One-Time,47.599999999999994,56,3,3,0.5333333333333332,0.5333333333333333
90087,At-Risk / Churned,102.0,120,4,3,0.6451612903225806,0.6451612903225806
90087,Growing Repeat,14.45,17,4,3,0.0913978494623656,0.0913978494623656
90087,High-Value Loyal,11.049999999999999,13,2,1,0.06989247311827956,0.06989247311827956
90087,Low-Value / One-Time,30.599999999999998,36,3,2,0.1935483870967742,0.1935483870967742
90088,At-Risk / Churned,40.8,48,2,1,0.48484848484848486,0.48484848484848486
90088,Growing Repeat,19.55,23,6,5,0.23232323232323235,0.23232323232323232
90088,High-Value Loyal,23.799999999999997,28,4,2,0.2828282828282828,0.2828282828282828
90089,Growing Repeat,33.15,39,6,6,0.52,0.52
90089,High-Value Loyal,20.4,24,2,2,0.31999999999999995,0.32
90089,Low-Value / One-Time,10.2,12,1,1,0.15999999999999998,0.16
90090,At-Risk / Churned,127.49999999999999,150,5,4,0.5813953488372093,0.5813953488372093
90090,Growing Repeat,4.25,5,4,3,0.019379844961240313,0.01937984496124031
90090,High-Value Loyal,87.55,103,8,5,0.39922480620155043,0.3992248062015504
90091,Growing Repeat,0.85,1,1,1,0.33333333333333337,0.3333333333333333
90091,Low-Value / One-Time,1.7,2,1,1,0.6666666666666667,0.6666666666666666
90092,At-Risk / Churned,51.0,60,3,2,0.6593406593406594,0.6593406593406593
90092,High-Value Loyal,16.15,19,3,3,0.2087912087912088,0.2087912087912088
90092,Low-Value / One-Time,10.2,12,1,1,0.13186813186813187,0.13186813186813187
90093,At-Risk / Churned,40.8,48,2,1,0.3137254901960784,0.3137254901960784
90093,Growing Repeat,36.55,43,6,5,0.28104575163398693,0.28104575163398693
90093,High-Value Loyal,42.5,50,3,3,0.3267973856209151,0.32679738562091504
90093,Low-Value / One-Time,10.2,12,1,1,0.0784313725490196,0.0784313725490196
90094,Growing Repeat,12.75,5,4,4,0.21739130434782608,0.21739130434782608
90094,High-Value Loyal,30.599999999999998,12,3,3,0.5217391304347826,0.5217391304347826
90094,Low-Value / One-Time,15.299999999999999,6,3,3,0.2608695652173913,0.2608695652173913
90095,Growing Repeat,2.55,1,1,1,0.14285714285714288,0.14285714285714285
90095,High-Value Loyal,15.299999999999999,6,1,1,0.8571428571428572,0.8571428571428571
90096,Growing Repeat,15.299999999999999,6,3,3,0.2608695652173913,0.2608695652173913
90096,High-Value Loyal,43.349999999999994,17,5,5,0.7391304347826088,0.7391304347826086
90098,At-Risk / Churned,2.55,1,1,1,0.030303030303030304,0.030303030303030304
90098,Growing Repeat,61.199999999999996,24,9,9,0.7272727272727273,0.7272727272727273
90098,High-Value Loyal,17.849999999999998,7,3,3,0.21212121212121213,0.21212121212121213
90098,Low-Value / One-Time,2.55,1,1,1,0.030303030303030304,0.030303030303030304
90099,Growing Repeat,20.4,8,3,3,0.8888888888888888,0.8888888888888888
90099,Low-Value / One-Time,2.55,1,1,1,0.1111111111111111,0.1111111111111111
90100,At-Risk / Churned,5.1,2,1,1,0.09523809523809523,0.09523809523809523
90100,Growing Repeat,20.4,8,3,3,0.38095238095238093,0.38095238095238093
90100,High-Value Loyal,25.5,10,3,2,0.4761904761904762,0.47619047619047616
90100,Low-Value / One-Time,2.55,1,1,1,0.047619047619047616,0.047619047619047616
90101,High-Value Loyal,5.1,2,1,1,1.0,1.0
90102,Low-Value / One-Time,5.949999999999999,7,2,2,1.0,1.0
90103,Growing Repeat,2.55,1,1,1,0.25,0.25
90103,High-Value Loyal,7.6499999999999995,3,2,2,0.75,0.75
90104,Growing Repeat,18.7,22,5,5,0.3859649122807018,0.38596491228070173
90104,High-Value Loyal,27.2,32,4,4,0.5614035087719299,0.5614035087719298
90104,Low-Value / One-Time,2.55,3,1,1,0.052631578947368425,0.05263157894736842
90108,Growing Repeat,31.500000000000004,30,6,6,0.8108108108108109,0.8108108108108109
90108,High-Value Loyal,7.3500000000000005,7,1,1,0.1891891891891892,0.1891891891891892
90111,At-Risk / Churned,3.1500000000000004,3,2,2,0.375,0.375
90111,Growing Repeat,5.25,5,4,4,0.625,0.625
90112,At-Risk / Churned,4.2,4,2,2,0.05714285714285715,0.05714285714285714
90112,Growing Repeat,56.7,54,9,7,0.7714285714285715,0.7714285714285715
90112,High-Value Loyal,7.3500000000000005,7,2,2,0.1,0.1
90112,Low-Value / One-Time,5.25,5,2,2,0.07142857142857142,0.07142857142857142
90114,Growing Repeat,17.849999999999998,7,5,5,0.3888888888888889,0.3888888888888889
90114,High-Value Loyal,10.2,4,1,1,0.22222222222222224,0.2222222222222222
90114,Low-Value / One-Time,17.849999999999998,7,2,2,0.3888888888888889,0.3888888888888889
90115,At-Risk / Churned,5.1,2,2,2,0.06451612903225806,0.06451612903225806
90115,Growing Repeat,33.15,13,5,5,0.41935483870967744,0.41935483870967744
90115,High-Value Loyal,25.5,10,3,3,0.3225806451612903,0.3225806451612903
90115,Low-Value / One-Time,15.299999999999999,6,1,1,0.1935483870967742,0.1935483870967742
90116,Growing Repeat,16.9,10,6,6,0.3571428571428571,0.35714285714285715
90116,High-Value Loyal,10.14,6,1,1,0.2142857142857143,0.21428571428571427
90116,Low-Value / One-Time,20.28,12,1,1,0.4285714285714286,0.42857142857142855
90118,Growing Repeat,2.55,1,1,1,0.5,0.5
90118,Low-Value / One-Time,2.55,1,1,1,0.5,0.5
90119,Growing Repeat,2.55,1,1,1,0.125,0.125
90119,High-Value Loyal,2.55,1,1,1,0.125,0.125
90119,Low-Value / One-Time,15.299999999999999,6,1,1,0.75,0.75
90120A,At-Risk / Churned,17.0,4,1,1,0.058823529411764705,0.058823529411764705
90120A,Growing Repeat,153.0,36,10,8,0.5294117647058824,0.5294117647058824
90120A,High-Value Loyal,102.0,24,9,4,0.35294117647058826,0.35294117647058826
90120A,Low-Value / One-Time,17.0,4,1,1,0.058823529411764705,0.058823529411764705
90120B,At-Risk / Churned,8.5,2,1,1,0.035343035343035345,0.03508771929824561
90120B,Growing Repeat,148.75,35,8,7,0.6185031185031185,0.6140350877192983
90120B,High-Value Loyal,83.25,20,7,4,0.34615384615384615,0.3508771929824561
90120C,Growing Repeat,34.0,8,4,4,0.26666666666666666,0.26666666666666666
90120C,High-Value Loyal,76.5,18,5,2,0.6,0.6
90120C,Low-Value / One-Time,17.0,4,1,1,0.13333333333333333,0.13333333333333333
