CustomerID,segment_name
16357.0,Low-Value / One-Time
16358.0,Growing Repeat
16359.0,Growing Repeat
16362.0,Low-Value / One-Time
16365.0,Growing Repeat
16366.0,Growing Repeat
16367.0,Low-Value / One-Time
16368.0,Low-Value / One-Time
16369.0,Growing Repeat
16371.0,Low-Value / One-Time
16372.0,Growing Repeat
16373.0,Low-Value / One-Time
16374.0,Growing Repeat
16375.0,Low-Value / One-Time
16377.0,Bulk / Wholesale
16381.0,Low-Value / One-Time
16382.0,Low-Value / One-Time
16383.0,Growing Repeat
16384.0,Growing Repeat
16385.0,Low-Value / One-Time
16386.0,Low-Value / One-Time
16387.0,Growing Repeat
16388.0,At-Risk / Churned
16390.0,At-Risk / Churned
16391.0,Growing Repeat
16392.0,Low-Value / One-Time
16393.0,High-Value Loyal
16395.0,Growing Repeat
16396.0,Low-Value / One-Time
16397.0,At-Risk / Churned
16399.0,Low-Value / One-Time
16400.0,High-Value Loyal
16401.0,High-Value Loyal
16402.0,Low-Value / One-Time
16406.0,Low-Value / One-Time
16407.0,Growing Repeat
16408.0,At-Risk / Churned
16409.0,High-Value Loyal
16410.0,At-Risk / Churned
16411.0,Growing Repeat
16412.0,Low-Value / One-Time
16413.0,Low-Value / One-Time
16414.0,Low-Value / One-Time
16415.0,At-Risk / Churned
16416.0,Growing Repeat
16417.0,At-Risk / Churned
16418.0,Low-Value / One-Time
16419.0,At-Risk / Churned
16420.0,Low-Value / One-Time
16421.0,Low-Value / One-Time
16422.0,High-Value Loyal
16424.0,Low-Value / One-Time
16428.0,Growing Repeat
16430.0,Growing Repeat
16433.0,Low-Value / One-Time
16434.0,Growing Repeat
16435.0,Growing Repeat
16436.0,At-Risk / Churned
16437.0,Low-Value / One-Time
16439.0,At-Risk / Churned
16440.0,Low-Value / One-Time
16441.0,Growing Repeat
16442.0,At-Risk / Churned
16443.0,Bulk / Wholesale
16444.0,High-Value Loyal
16445.0,Low-Value / One-Time
16447.0,At-Risk / Churned
16448.0,Low-Value / One-Time
16450.0,Growing Repeat
16451.0,Growing Repeat
16452.0,At-Risk / Churned
16453.0,At-Risk / Churned
16454.0,At-Risk / Churned
16455.0,High-Value Loyal
16456.0,High-Value Loyal
16458.0,High-Value Loyal
16459.0,At-Risk / Churned
16461.0,Growing Repeat
16465.0,Growing Repeat
16466.0,Growing Repeat
16467.0,High-Value Loyal
16468.0,Growing Repeat
16469.0,Low-Value / One-Time
16470.0,Growing Repeat
16471.0,Growing Repeat
16472.0,Low-Value / One-Time
16473.0,Low-Value / One-Time
16476.0,Low-Value / One-Time
16477.0,Growing Repeat
16481.0,At-Risk / Churned
16485.0,Growing Repeat
16486.0,At-Risk / Churned
16487.0,At-Risk / Churned
16489.0,Bulk / Wholesale
16490.0,Low-Value / One-Time
16491.0,Growing Repeat
16492.0,At-Risk / Churned
16493.0,Growing Repeat
16496.0,Growing Repeat
16497.0,High-Value Loyal
16499.0,Growing Repeat
16500.0,Low-Value / One-Time
16501.0,Growing Repeat
16502.0,At-Risk / Churned
16503.0,Growing Repeat
16507.0,At-Risk / Churned
16508.0,At-Risk / Churned
16510.0,Growing Repeat
16511.0,Growing Repeat
16515.0,Growing Repeat
16518.0,Low-Value / One-Time
16519.0,Low-Value / One-Time
16520.0,Growing Repeat
16521.0,Growing Repeat
16522.0,Low-Value / One-Time
16523.0,Growing Repeat
16524.0,Low-Value / One-Time
16525.0,High-Value Loyal
16526.0,At-Risk / Churned
16527.0,Growing Repeat
16529.0,Growing Repeat
16530.0,At-Risk / Churned
16531.0,Growing Repeat
16532.0,Bulk / Wholesale
16534.0,At-Risk / Churned
16535.0,Low-Value / One-Time
16537.0,At-Risk / Churned
16538.0,Low-Value / One-Time
16539.0,Growing Repeat
16540.0,Low-Value / One-Time
16541.0,At-Risk / Churned
16542.0,Low-Value / One-Time
16543.0,At-Risk / Churned
16544.0,Low-Value / One-Time
16545.0,Bulk / Wholesale
16546.0,High-Value Loyal
16547.0,At-Risk / Churned
16548.0,At-Risk / Churned
16549.0,High-Value Loyal
16550.0,High-Value Loyal
16551.0,Growing Repeat
16552.0,Low-Value / One-Time
16553.0,High-Value Loyal
16554.0,Growing Repeat
16555.0,Growing Repeat
16556.0,High-Value Loyal
16558.0,High-Value Loyal
16559.0,Low-Value / One-Time
16560.0,Growing Repeat
16562.0,Low-Value / One-Time
16563.0,High-Value Loyal
16564.0,At-Risk / Churned
16565.0,Bulk / Wholesale
16568.0,Bulk / Wholesale
16569.0,Growing Repeat
16570.0,High-Value Loyal
16571.0,High-Value Loyal
16574.0,Growing Repeat
16576.0,Low-Value / One-Time
16577.0,At-Risk / Churned
16578.0,At-Risk / Churned
16579.0,Low-Value / One-Time
16583.0,Low-Value / One-Time
16584.0,Growing Repeat
16585.0,At-Risk / Churned
16586.0,Low-Value / One-Time
16588.0,Growing Repeat
16589.0,Low-Value / One-Time
16590.0,Low-Value / One-Time
16592.0,High-Value Loyal
16593.0,Growing Repeat
16595.0,Growing Repeat
16596.0,Low-Value / One-Time
16599.0,Low-Value / One-Time
16600.0,Growing Repeat
16601.0,Low-Value / One-Time
16602.0,Low-Value / One-Time
16604.0,At-Risk / Churned
16605.0,At-Risk / Churned
16606.0,Low-Value / One-Time
16607.0,High-Value Loyal
16608.0,Growing Repeat
16611.0,Growing Repeat
16612.0,Growing Repeat
16614.0,Low-Value / One-Time
16615.0,At-Risk / Churned
16619.0,Growing Repeat
16620.0,Growing Repeat
16622.0,At-Risk / Churned
16623.0,Growing Repeat
16625.0,Growing Repeat
16628.0,Low-Value / One-Time
16630.0,Low-Value / One-Time
16631.0,Growing Repeat
16632.0,Low-Value / One-Time
16634.0,Growing Repeat
16635.0,Low-Value / One-Time
16636.0,Growing Repeat
16638.0,Growing Repeat
16639.0,Low-Value / One-Time
16640.0,Low-Value / One-Time
16641.0,At-Risk / Churned
16642.0,Low-Value / One-Time
16643.0,Low-Value / One-Time
16645.0,At-Risk / Churned
16646.0,Growing Repeat
16647.0,Low-Value / One-Time
16648.0,Low-Value / One-Time
16649.0,At-Risk / Churned
16650.0,Growing Repeat
16651.0,At-Risk / Churned
16652.0,High-Value Loyal
16654.0,Growing Repeat
16655.0,Growing Repeat
16656.0,High-Value Loyal
16658.0,Growing Repeat
16660.0,Bulk / Wholesale
16661.0,Growing Repeat
16662.0,Low-Value / One-Time
16663.0,Bulk / Wholesale
16664.0,At-Risk / Churned
16666.0,At-Risk / Churned
16668.0,Growing Repeat
16670.0,High-Value Loyal
16673.0,At-Risk / Churned
16675.0,Low-Value / One-Time
16676.0,Low-Value / One-Time
16677.0,Growing Repeat
16679.0,Low-Value / One-Time
16680.0,Low-Value / One-Time
16681.0,At-Risk / Churned
16683.0,At-Risk / Churned
16684.0,High-Value Loyal
16686.0,Growing Repeat
16687.0,Low-Value / One-Time
16690.0,Low-Value / One-Time
16691.0,Low-Value / One-Time
16692.0,Bulk / Wholesale
16693.0,Growing Repeat
16694.0,At-Risk / Churned
16695.0,At-Risk / Churned
16699.0,Growing Repeat
16700.0,High-Value Loyal
16701.0,High-Value Loyal
16702.0,Growing Repeat
16704.0,At-Risk / Churned
16705.0,High-Value Loyal
16707.0,Growing Repeat
16709.0,High-Value Loyal
16710.0,High-Value Loyal
16711.0,Bulk / Wholesale
16712.0,Low-Value / One-Time
16713.0,High-Value Loyal
16714.0,At-Risk / Churned
16715.0,At-Risk / Churned
16716.0,Bulk / Wholesale
16717.0,High-Value Loyal
16718.0,Growing Repeat
16719.0,Growing Repeat
16720.0,Growing Repeat
16722.0,High-Value Loyal
16723.0,Growing Repeat
16724.0,Low-Value / One-Time
16725.0,Growing Repeat
16726.0,Low-Value / One-Time
16727.0,Growing Repeat
16731.0,At-Risk / Churned
16732.0,Growing Repeat
16733.0,At-Risk / Churned
16735.0,High-Value Loyal
16736.0,Growing Repeat
16737.0,Bulk / Wholesale
16739.0,At-Risk / Churned
16740.0,Low-Value / One-Time
16741.0,At-Risk / Churned
16742.0,High-Value Loyal
16743.0,Growing Repeat
16746.0,High-Value Loyal
16748.0,High-Value Loyal
16749.0,Growing Repeat
16752.0,Low-Value / One-Time
16754.0,High-Value Loyal
16755.0,Growing Repeat
16756.0,Growing Repeat
16757.0,Low-Value / One-Time
16760.0,Low-Value / One-Time
16763.0,At-Risk / Churned
16765.0,Low-Value / One-Time
16767.0,Growing Repeat
16768.0,Growing Repeat
16769.0,Growing Repeat
16770.0,Growing Repeat
16771.0,Growing Repeat
16772.0,Growing Repeat
16773.0,Low-Value / One-Time
16774.0,Growing Repeat
16775.0,Growing Repeat
16776.0,Low-Value / One-Time
16777.0,Growing Repeat
16779.0,High-Value Loyal
16780.0,Low-Value / One-Time
16781.0,Low-Value / One-Time
16782.0,High-Value Loyal
16783.0,Low-Value / One-Time
16784.0,Growing Repeat
16785.0,Low-Value / One-Time
16786.0,Bulk / Wholesale
16787.0,Growing Repeat
16788.0,Growing Repeat
16791.0,Growing Repeat
16792.0,Low-Value / One-Time
16794.0,Growing Repeat
16795.0,Growing Repeat
16797.0,Growing Repeat
16798.0,Growing Repeat
16799.0,Low-Value / One-Time
16802.0,At-Risk / Churned
16805.0,Growing Repeat
16807.0,Growing Repeat
16809.0,Growing Repeat
16810.0,Low-Value / One-Time
16812.0,Growing Repeat
16814.0,High-Value Loyal
16815.0,Low-Value / One-Time
16817.0,Growing Repeat
16819.0,Low-Value / One-Time
16821.0,Low-Value / One-Time
16822.0,At-Risk / Churned
16823.0,Growing Repeat
16824.0,Low-Value / One-Time
16825.0,Growing Repeat
16827.0,Low-Value / One-Time
16829.0,Low-Value / One-Time
16830.0,Growing Repeat
16831.0,At-Risk / Churned
16832.0,Low-Value / One-Time
16833.0,Growing Repeat
16834.0,At-Risk / Churned
16835.0,Growing Repeat
16836.0,Low-Value / One-Time
16838.0,Low-Value / One-Time
16839.0,High-Value Loyal
16840.0,At-Risk / Churned
16841.0,Growing Repeat
16843.0,High-Value Loyal
16844.0,At-Risk / Churned
16845.0,At-Risk / Churned
16846.0,At-Risk / Churned
16847.0,At-Risk / Churned
16848.0,Growing Repeat
16854.0,Growing Repeat
16856.0,Low-Value / One-Time
16857.0,Low-Value / One-Time
16858.0,High-Value Loyal
16859.0,Growing Repeat
16860.0,Growing Repeat
16861.0,Growing Repeat
16862.0,Growing Repeat
16863.0,Low-Value / One-Time
16864.0,Low-Value / One-Time
16865.0,Low-Value / One-Time
16867.0,At-Risk / Churned
16868.0,Low-Value / One-Time
16870.0,Low-Value / One-Time
16872.0,Bulk / Wholesale
16873.0,High-Value Loyal
16874.0,Low-Value / One-Time
16875.0,Growing Repeat
16876.0,Low-Value / One-Time
16880.0,Low-Value / One-Time
16883.0,High-Value Loyal
16884.0,At-Risk / Churned
16885.0,Low-Value / One-Time
16886.0,Low-Value / One-Time
16887.0,Low-Value / One-Time
16888.0,Low-Value / One-Time
16889.0,Growing Repeat
16890.0,Low-Value / One-Time
16891.0,Growing Repeat
16892.0,At-Risk / Churned
16893.0,Low-Value / One-Time
16894.0,Growing Repeat
16895.0,Growing Repeat
16896.0,At-Risk / Churned
16898.0,Growing Repeat
16899.0,Low-Value / One-Time
16901.0,At-Risk / Churned
16903.0,Growing Repeat
16904.0,Growing Repeat
16905.0,Growing Repeat
16906.0,Growing Repeat
16907.0,Growing Repeat
16908.0,At-Risk / Churned
16911.0,At-Risk / Churned
16912.0,Growing Repeat
16913.0,At-Risk / Churned
16915.0,Bulk / Wholesale
16916.0,Growing Repeat
16917.0,At-Risk / Churned
16918.0,Growing Repeat
16919.0,High-Value Loyal
16920.0,Low-Value / One-Time
16921.0,Low-Value / One-Time
16922.0,At-Risk / Churned
16923.0,High-Value Loyal
16925.0,At-Risk / Churned
16926.0,Growing Repeat
16928.0,Growing Repeat
16931.0,Growing Repeat
16932.0,Low-Value / One-Time
16933.0,Growing Repeat
16934.0,Growing Repeat
16935.0,Low-Value / One-Time
16936.0,Low-Value / One-Time
16937.0,Low-Value / One-Time
16938.0,High-Value Loyal
16939.0,Low-Value / One-Time
16940.0,Growing Repeat
16941.0,At-Risk / Churned
16943.0,Bulk / Wholesale
16944.0,At-Risk / Churned
16945.0,High-Value Loyal
16946.0,Growing Repeat
16947.0,Growing Repeat
16948.0,Low-Value / One-Time
16950.0,High-Value Loyal
16952.0,Low-Value / One-Time
16954.0,High-Value Loyal
16955.0,Growing Repeat
16958.0,Low-Value / One-Time
16960.0,Growing Repeat
16961.0,Low-Value / One-Time
16962.0,Low-Value / One-Time
16964.0,At-Risk / Churned
16970.0,At-Risk / Churned
16972.0,Low-Value / One-Time
16973.0,Low-Value / One-Time
16974.0,Bulk / Wholesale
16975.0,Growing Repeat
16977.0,Low-Value / One-Time
16978.0,At-Risk / Churned
16979.0,Growing Repeat
16980.0,Low-Value / One-Time
16983.0,Growing Repeat
16984.0,High-Value Loyal
16985.0,High-Value Loyal
16986.0,High-Value Loyal
16987.0,Growing Repeat
16988.0,Low-Value / One-Time
16990.0,Bulk / Wholesale
16991.0,Growing Repeat
16992.0,High-Value Loyal
16993.0,Bulk / Wholesale
16996.0,Growing Repeat
16998.0,Bulk / Wholesale
17000.0,Low-Value / One-Time
17001.0,High-Value Loyal
17002.0,Growing Repeat
17003.0,Growing Repeat
17004.0,Growing Repeat
17005.0,Growing Repeat
17006.0,Growing Repeat
17007.0,Low-Value / One-Time
17008.0,Bulk / Wholesale
17009.0,At-Risk / Churned
17011.0,At-Risk / Churned
17012.0,At-Risk / Churned
17016.0,At-Risk / Churned
17017.0,High-Value Loyal
17018.0,Bulk / Wholesale
17019.0,High-Value Loyal
17020.0,Growing Repeat
17021.0,Growing Repeat
17022.0,Low-Value / One-Time
17023.0,Growing Repeat
17025.0,Growing Repeat
17026.0,Low-Value / One-Time
17027.0,Low-Value / One-Time
17028.0,Growing Repeat
17029.0,Growing Repeat
17031.0,Bulk / Wholesale
17032.0,Growing Repeat
17033.0,Low-Value / One-Time
17034.0,Low-Value / One-Time
17035.0,At-Risk / Churned
17036.0,Low-Value / One-Time
17038.0,Low-Value / One-Time
17039.0,Growing Repeat
17040.0,At-Risk / Churned
17041.0,Growing Repeat
17043.0,Growing Repeat
17044.0,High-Value Loyal
17045.0,Low-Value / One-Time
17046.0,Growing Repeat
17047.0,Growing Repeat
17048.0,Growing Repeat
17049.0,High-Value Loyal
17050.0,Growing Repeat
17051.0,Low-Value / One-Time
17055.0,Low-Value / One-Time
17056.0,At-Risk / Churned
17057.0,At-Risk / Churned
17059.0,Growing Repeat
17062.0,Growing Repeat
17063.0,Growing Repeat
17065.0,At-Risk / Churned
17066.0,At-Risk / Churned
17067.0,At-Risk / Churned
17068.0,High-Value Loyal
17069.0,High-Value Loyal
17070.0,Low-Value / One-Time
17071.0,Growing Repeat
17072.0,At-Risk / Churned
17074.0,At-Risk / Churned
17075.0,Growing Repeat
17076.0,Low-Value / One-Time
17077.0,Bulk / Wholesale
17080.0,Growing Repeat
17081.0,Growing Repeat
17082.0,Growing Repeat
17083.0,Growing Repeat
17084.0,Growing Repeat
17085.0,High-Value Loyal
17087.0,At-Risk / Churned
17089.0,Low-Value / One-Time
17090.0,Growing Repeat
17091.0,High-Value Loyal
17092.0,High-Value Loyal
17093.0,At-Risk / Churned
17094.0,Low-Value / One-Time
17095.0,Growing Repeat
17096.0,Growing Repeat
17097.0,Low-Value / One-Time
17098.0,Low-Value / One-Time
17099.0,Low-Value / One-Time
17101.0,Growing Repeat
17103.0,At-Risk / Churned
17104.0,Low-Value / One-Time
17106.0,Low-Value / One-Time
17107.0,High-Value Loyal
17108.0,At-Risk / Churned
17109.0,Low-Value / One-Time
17110.0,Low-Value / One-Time
17111.0,Low-Value / One-Time
17112.0,Low-Value / One-Time
17113.0,Growing Repeat
17115.0,Growing Repeat
17116.0,At-Risk / Churned
17121.0,Low-Value / One-Time
17122.0,Low-Value / One-Time
17123.0,Low-Value / One-Time
17126.0,Growing Repeat
17127.0,Growing Repeat
17129.0,At-Risk / Churned
17132.0,Growing Repeat
17133.0,High-Value Loyal
17134.0,Low-Value / One-Time
17135.0,Growing Repeat
17136.0,At-Risk / Churned
17137.0,Growing Repeat
17138.0,High-Value Loyal
17139.0,High-Value Loyal
17141.0,Growing Repeat
17142.0,Growing Repeat
17143.0,Growing Repeat
17145.0,Growing Repeat
17146.0,High-Value Loyal
17147.0,Growing Repeat
17149.0,Bulk / Wholesale
17150.0,Growing Repeat
17151.0,At-Risk / Churned
17152.0,Bulk / Wholesale
17155.0,Growing Repeat
17156.0,Low-Value / One-Time
17157.0,High-Value Loyal
17158.0,Low-Value / One-Time
17159.0,Low-Value / One-Time
17160.0,High-Value Loyal
17161.0,Growing Repeat
17163.0,Low-Value / One-Time
17165.0,Growing Repeat
17167.0,Growing Repeat
17168.0,Low-Value / One-Time
17169.0,At-Risk / Churned
17170.0,Low-Value / One-Time
17171.0,At-Risk / Churned
17172.0,Growing Repeat
17176.0,Low-Value / One-Time
17177.0,Low-Value / One-Time
17178.0,At-Risk / Churned
17179.0,Growing Repeat
17180.0,Growing Repeat
17181.0,Low-Value / One-Time
17182.0,Bulk / Wholesale
17184.0,At-Risk / Churned
17185.0,At-Risk / Churned
17187.0,At-Risk / Churned
17188.0,Growing Repeat
17189.0,Low-Value / One-Time
17190.0,Growing Repeat
17191.0,High-Value Loyal
17192.0,At-Risk / Churned
17193.0,Low-Value / One-Time
17194.0,Low-Value / One-Time
17195.0,At-Risk / Churned
17196.0,Low-Value / One-Time
17198.0,Low-Value / One-Time
17199.0,At-Risk / Churned
17200.0,Low-Value / One-Time
17201.0,Growing Repeat
17202.0,Low-Value / One-Time
17203.0,Growing Repeat
17204.0,High-Value Loyal
17205.0,Growing Repeat
17207.0,At-Risk / Churned
17208.0,Low-Value / One-Time
17209.0,At-Risk / Churned
17210.0,Low-Value / One-Time
17211.0,Growing Repeat
17212.0,Low-Value / One-Time
17213.0,Growing Repeat
17215.0,Low-Value / One-Time
17216.0,At-Risk / Churned
17217.0,At-Risk / Churned
17218.0,Growing Repeat
17219.0,Low-Value / One-Time
17220.0,Growing Repeat
17221.0,At-Risk / Churned
17222.0,Growing Repeat
17223.0,Low-Value / One-Time
17224.0,At-Risk / Churned
17225.0,At-Risk / Churned
17226.0,Low-Value / One-Time
17227.0,Growing Repeat
17228.0,Growing Repeat
17230.0,High-Value Loyal
17231.0,High-Value Loyal
17233.0,Low-Value / One-Time
17235.0,Growing Repeat
17236.0,Growing Repeat
17237.0,Low-Value / One-Time
17238.0,High-Value Loyal
17239.0,Bulk / Wholesale
17240.0,At-Risk / Churned
17241.0,High-Value Loyal
17242.0,Growing Repeat
17243.0,High-Value Loyal
17244.0,Growing Repeat
17245.0,At-Risk / Churned
17246.0,At-Risk / Churned
17248.0,Low-Value / One-Time
17249.0,Low-Value / One-Time
17251.0,Low-Value / One-Time
17254.0,Low-Value / One-Time
17255.0,Low-Value / One-Time
17256.0,Low-Value / One-Time
17257.0,Low-Value / One-Time
17258.0,Low-Value / One-Time
17259.0,Growing Repeat
17260.0,Low-Value / One-Time
17261.0,Low-Value / One-Time
17262.0,Bulk / Wholesale
17264.0,Low-Value / One-Time
17266.0,Low-Value / One-Time
17268.0,Growing Repeat
17269.0,Low-Value / One-Time
17270.0,Low-Value / One-Time
17271.0,At-Risk / Churned
17273.0,Low-Value / One-Time
17274.0,Low-Value / One-Time
17275.0,Low-Value / One-Time
17276.0,Low-Value / One-Time
17278.0,At-Risk / Churned
17280.0,Low-Value / One-Time
17281.0,Bulk / Wholesale
17282.0,Growing Repeat
17283.0,Low-Value / One-Time
17284.0,Growing Repeat
17285.0,At-Risk / Churned
17286.0,Low-Value / One-Time
17287.0,High-Value Loyal
17288.0,Growing Repeat
17289.0,Growing Repeat
17290.0,Growing Repeat
17292.0,Low-Value / One-Time
17293.0,Growing Repeat
17294.0,At-Risk / Churned
17296.0,At-Risk / Churned
17298.0,Low-Value / One-Time
17299.0,Low-Value / One-Time
17300.0,Low-Value / One-Time
17301.0,At-Risk / Churned
17304.0,At-Risk / Churned
17305.0,Bulk / Wholesale
17306.0,Bulk / Wholesale
17307.0,High-Value Loyal
17308.0,Bulk / Wholesale
17309.0,Low-Value / One-Time
17310.0,Bulk / Wholesale
17311.0,Growing Repeat
17314.0,High-Value Loyal
17315.0,Growing Repeat
17316.0,Low-Value / One-Time
17318.0,At-Risk / Churned
17319.0,At-Risk / Churned
17320.0,Growing Repeat
17321.0,Growing Repeat
17322.0,Growing Repeat
17323.0,Growing Repeat
17324.0,Growing Repeat
17325.0,Low-Value / One-Time
17326.0,Low-Value / One-Time
17327.0,Low-Value / One-Time
17328.0,At-Risk / Churned
17329.0,At-Risk / Churned
17330.0,At-Risk / Churned
17332.0,Growing Repeat
17334.0,Low-Value / One-Time
17335.0,Low-Value / One-Time
17336.0,Bulk / Wholesale
17338.0,High-Value Loyal
17339.0,Low-Value / One-Time
17340.0,High-Value Loyal
17341.0,Growing Repeat
17342.0,Growing Repeat
17343.0,Growing Repeat
17344.0,At-Risk / Churned
17345.0,Growing Repeat
17346.0,High-Value Loyal
17348.0,Growing Repeat
17349.0,Growing Repeat
17350.0,Growing Repeat
17351.0,Growing Repeat
17352.0,At-Risk / Churned
17353.0,Bulk / Wholesale
17354.0,Growing Repeat
17355.0,Low-Value / One-Time
17356.0,Growing Repeat
17358.0,Low-Value / One-Time
17359.0,At-Risk / Churned
17360.0,Growing Repeat
17361.0,At-Risk / Churned
17362.0,Growing Repeat
17363.0,Growing Repeat
17364.0,High-Value Loyal
17365.0,High-Value Loyal
17366.0,Growing Repeat
17368.0,Growing Repeat
17369.0,Bulk / Wholesale
17371.0,At-Risk / Churned
17372.0,High-Value Loyal
17373.0,Low-Value / One-Time
17374.0,Low-Value / One-Time
17375.0,Low-Value / One-Time
17376.0,Low-Value / One-Time
17377.0,High-Value Loyal
17378.0,Low-Value / One-Time
17380.0,Bulk / Wholesale
17381.0,High-Value Loyal
17382.0,Growing Repeat
17383.0,Bulk / Wholesale
17384.0,Low-Value / One-Time
17386.0,Low-Value / One-Time
17388.0,Growing Repeat
17389.0,High-Value Loyal
17390.0,Low-Value / One-Time
17392.0,Low-Value / One-Time
17393.0,Low-Value / One-Time
17395.0,At-Risk / Churned
17396.0,Bulk / Wholesale
17397.0,Low-Value / One-Time
17400.0,Growing Repeat
17401.0,At-Risk / Churned
17402.0,High-Value Loyal
17403.0,Low-Value / One-Time
17404.0,High-Value Loyal
17406.0,High-Value Loyal
17407.0,Low-Value / One-Time
17408.0,Low-Value / One-Time
17409.0,High-Value Loyal
17411.0,Low-Value / One-Time
17412.0,High-Value Loyal
17413.0,Bulk / Wholesale
17414.0,Bulk / Wholesale
17416.0,High-Value Loyal
17417.0,At-Risk / Churned
17418.0,Low-Value / One-Time
17419.0,Growing Repeat
17420.0,Low-Value / One-Time
17421.0,Growing Repeat
17422.0,Growing Repeat
17423.0,Low-Value / One-Time
17426.0,High-Value Loyal
17428.0,High-Value Loyal
17429.0,Growing Repeat
17430.0,Low-Value / One-Time
17432.0,Growing Repeat
17433.0,Low-Value / One-Time
17435.0,Low-Value / One-Time
17436.0,Bulk / Wholesale
17437.0,Low-Value / One-Time
17438.0,Growing Repeat
17439.0,At-Risk / Churned
17440.0,Bulk / Wholesale
17441.0,At-Risk / Churned
17442.0,High-Value Loyal
17448.0,High-Value Loyal
17449.0,Growing Repeat
17450.0,High-Value Loyal
17454.0,Growing Repeat
17456.0,Growing Repeat
17457.0,High-Value Loyal
17458.0,Low-Value / One-Time
17460.0,Growing Repeat
17463.0,Growing Repeat
17464.0,Low-Value / One-Time
17465.0,High-Value Loyal
17467.0,Low-Value / One-Time
17468.0,Low-Value / One-Time
17469.0,High-Value Loyal
17470.0,Growing Repeat
17471.0,Low-Value / One-Time
17472.0,At-Risk / Churned
17473.0,Low-Value / One-Time
17474.0,Bulk / Wholesale
17476.0,Low-Value / One-Time
17477.0,At-Risk / Churned
17478.0,Growing Repeat
17479.0,At-Risk / Churned
17480.0,Low-Value / One-Time
17482.0,Low-Value / One-Time
17483.0,Low-Value / One-Time
17484.0,At-Risk / Churned
17487.0,At-Risk / Churned
17488.0,At-Risk / Churned
17490.0,Low-Value / One-Time
17491.0,High-Value Loyal
17492.0,Low-Value / One-Time
17493.0,Low-Value / One-Time
17494.0,At-Risk / Churned
17495.0,Low-Value / One-Time
17496.0,Growing Repeat
17497.0,Low-Value / One-Time
17499.0,At-Risk / Churned
17504.0,High-Value Loyal
17505.0,Growing Repeat
17508.0,High-Value Loyal
17510.0,Low-Value / One-Time
17511.0,High-Value Loyal
17512.0,High-Value Loyal
17513.0,Bulk / Wholesale
17514.0,At-Risk / Churned
17515.0,Growing Repeat
17516.0,Low-Value / One-Time
17518.0,Low-Value / One-Time
17519.0,High-Value Loyal
17521.0,Low-Value / One-Time
17524.0,Low-Value / One-Time
17525.0,Bulk / Wholesale
17526.0,High-Value Loyal
17529.0,Growing Repeat
17530.0,Growing Repeat
17531.0,Growing Repeat
17532.0,Low-Value / One-Time
17533.0,Low-Value / One-Time
17534.0,Growing Repeat
17536.0,Low-Value / One-Time
17539.0,Growing Repeat
17540.0,Growing Repeat
17541.0,Low-Value / One-Time
17542.0,At-Risk / Churned
17543.0,At-Risk / Churned
17544.0,Growing Repeat
17545.0,Growing Repeat
17547.0,Low-Value / One-Time
17548.0,Growing Repeat
17550.0,Growing Repeat
17552.0,High-Value Loyal
17553.0,Bulk / Wholesale
17555.0,Growing Repeat
17556.0,Low-Value / One-Time
17557.0,At-Risk / Churned
17558.0,Low-Value / One-Time
17559.0,Low-Value / One-Time
17560.0,Growing Repeat
17561.0,Growing Repeat
17563.0,At-Risk / Churned
17565.0,At-Risk / Churned
17567.0,Growing Repeat
17568.0,At-Risk / Churned
17570.0,Bulk / Wholesale
17571.0,At-Risk / Churned
17572.0,Growing Repeat
17575.0,At-Risk / Churned
17576.0,High-Value Loyal
17577.0,At-Risk / Churned
17578.0,Growing Repeat
17579.0,At-Risk / Churned
17580.0,Low-Value / One-Time
17581.0,High-Value Loyal
17582.0,Growing Repeat
17583.0,At-Risk / Churned
17584.0,Growing Repeat
17585.0,Growing Repeat
17586.0,At-Risk / Churned
17587.0,At-Risk / Churned
17588.0,Growing Repeat
17589.0,High-Value Loyal
17591.0,Low-Value / One-Time
17592.0,At-Risk / Churned
17593.0,High-Value Loyal
17594.0,Growing Repeat
17596.0,Growing Repeat
17597.0,Growing Repeat
17598.0,Low-Value / One-Time
17599.0,At-Risk / Churned
17601.0,Low-Value / One-Time
17602.0,Growing Repeat
17603.0,Growing Repeat
17604.0,Growing Repeat
17605.0,At-Risk / Churned
17606.0,At-Risk / Churned
17607.0,Low-Value / One-Time
17608.0,Low-Value / One-Time
17609.0,Growing Repeat
17610.0,Growing Repeat
17611.0,High-Value Loyal
17612.0,High-Value Loyal
17615.0,Low-Value / One-Time
17616.0,Bulk / Wholesale
17617.0,At-Risk / Churned
17618.0,Growing Repeat
17621.0,Growing Repeat
17622.0,At-Risk / Churned
17623.0,Growing Repeat
17624.0,Growing Repeat
17625.0,Growing Repeat
17626.0,At-Risk / Churned
17627.0,Low-Value / One-Time
17629.0,Low-Value / One-Time
17631.0,Low-Value / One-Time
17633.0,Growing Repeat
17635.0,Growing Repeat
17638.0,Bulk / Wholesale
17639.0,Growing Repeat
17640.0,Growing Repeat
17642.0,Growing Repeat
17643.0,Low-Value / One-Time
17644.0,High-Value Loyal
17646.0,High-Value Loyal
17647.0,At-Risk / Churned
17648.0,Low-Value / One-Time
17649.0,Growing Repeat
17651.0,Growing Repeat
17655.0,Growing Repeat
17657.0,Low-Value / One-Time
17659.0,Growing Repeat
17660.0,At-Risk / Churned
17662.0,At-Risk / Churned
17663.0,High-Value Loyal
